Observation: Box([-90.        -90.         -5.         -5.         -3.1415927  -5.
  -0.         -0.       ], [90.        90.         5.         5.         3.1415927  5.
  1.         1.       ], (8,), float32), float32
Action:      Discrete(4), int64
Using cpu device
action values = [ 0.0127886  -0.11541089  0.09351447 -0.02927131]
[3073.0] #3462: length 222, score 288, epsilon 0.030
[3073.4] #3463: length 249, score 267, epsilon 0.030
[3073.9] #3464: length 297, score 292, epsilon 0.030
[3074.2] #3465: length 209, score 252, epsilon 0.030
[3074.6] #3466: length 207, score 257, epsilon 0.030
[3075.0] #3467: length 236, score 289, epsilon 0.030
[3075.3] #3468: length 193, score 277, epsilon 0.030
[3075.8] #3469: length 287, score 305, epsilon 0.030
[3076.2] #3470: length 243, score 268, epsilon 0.030
[3076.6] #3471: length 237, score 294, epsilon 0.030
[3077.0] #3472: length 247, score 271, epsilon 0.030
[3077.2] #3473: length 174, score 277, epsilon 0.030
[3077.7] #3474: length 288, score 281, epsilon 0.030
[3078.2] #3475: length 253, score 299, epsilon 0.030
[3078.5] #3476: length 197, score 250, epsilon 0.030
[3078.9] #3477: length 228, score 290, epsilon 0.030
[3079.6] #3478: length 418, score 265, epsilon 0.030
[3079.9] #3479: length 197, score 268, epsilon 0.030
[3080.2] #3480: length 187, score 282, epsilon 0.030
[3080.6] #3481: length 238, score 252, epsilon 0.030
[3081.0] #3482: length 254, score 301, epsilon 0.030
[3081.3] #3483: length 213, score 248, epsilon 0.030
[3082.6] #3484: length 590, score 266, epsilon 0.030
[3082.8] #3485: length 165, score 263, epsilon 0.030
[3085.1] #3486: length 1056, score 105, epsilon 0.030
[3085.5] #3487: length 237, score 277, epsilon 0.030
[3085.9] #3488: length 259, score 280, epsilon 0.030
[3086.2] #3489: length 213, score 299, epsilon 0.030
[3086.5] #3490: length 181, score 257, epsilon 0.030
[3086.9] #3491: length 240, score 261, epsilon 0.030
[3087.2] #3492: length 186, score 261, epsilon 0.030
[3087.6] #3493: length 210, score 286, epsilon 0.030
[3088.0] #3494: length 254, score 307, epsilon 0.030
[3088.4] #3495: length 232, score 261, epsilon 0.030
[3088.7] #3496: length 206, score 308, epsilon 0.030
[3089.1] #3497: length 244, score 295, epsilon 0.030
[3089.4] #3498: length 143, score 78, epsilon 0.030
[3089.7] #3499: length 180, score 250, epsilon 0.030
[3090.0] #3500: length 225, score 254, epsilon 0.030
[3090.5] #3501: length 297, score 274, epsilon 0.030
[3090.9] #3502: length 203, score 251, epsilon 0.030
[3091.7] #3503: length 437, score 249, epsilon 0.030
[3092.1] #3504: length 202, score 305, epsilon 0.030
[3092.3] #3505: length 140, score 86, epsilon 0.030
[3092.5] #3506: length 165, score 270, epsilon 0.030
[3093.0] #3507: length 250, score 238, epsilon 0.030
[3093.4] #3508: length 249, score 313, epsilon 0.030
[3093.6] #3509: length 154, score 295, epsilon 0.030
[3094.0] #3510: length 248, score 303, epsilon 0.030
[3094.5] #3511: length 264, score 321, epsilon 0.030
[3094.7] #3512: length 148, score 44, epsilon 0.030
[3095.0] #3513: length 168, score 68, epsilon 0.030
[3095.3] #3514: length 210, score 307, epsilon 0.030
[3095.7] #3515: length 196, score 287, epsilon 0.030
[3095.9] #3516: length 172, score 265, epsilon 0.030
[3096.3] #3517: length 234, score 252, epsilon 0.030
[3096.7] #3518: length 201, score 283, epsilon 0.030
[3097.0] #3519: length 231, score 295, epsilon 0.030
[3097.3] #3520: length 172, score 255, epsilon 0.030
[3097.7] #3521: length 212, score 288, epsilon 0.030
[3098.2] #3522: length 313, score 290, epsilon 0.030
[3098.5] #3523: length 185, score 277, epsilon 0.030
[3098.9] #3524: length 249, score 282, epsilon 0.030
[3099.2] #3525: length 198, score 286, epsilon 0.030
[3099.5] #3526: length 191, score 275, epsilon 0.030
[3099.9] #3527: length 231, score 275, epsilon 0.030
[3100.2] #3528: length 186, score 246, epsilon 0.030
[3100.4] #3529: length 158, score 254, epsilon 0.030
[3100.7] #3530: length 189, score 230, epsilon 0.030
[3101.3] #3531: length 332, score 262, epsilon 0.030
[3101.7] #3532: length 214, score 274, epsilon 0.030
[3102.0] #3533: length 194, score 265, epsilon 0.030
[3102.4] #3534: length 235, score 233, epsilon 0.030
[3102.8] #3535: length 281, score 271, epsilon 0.030
[3103.2] #3536: length 197, score 252, epsilon 0.030
[3103.6] #3537: length 268, score 305, epsilon 0.030
[3103.9] #3538: length 170, score 251, epsilon 0.030
[3104.1] #3539: length 159, score 267, epsilon 0.030
[3104.6] #3540: length 262, score 268, epsilon 0.030
[3105.3] #3541: length 398, score 284, epsilon 0.030
[3105.7] #3542: length 208, score 221, epsilon 0.030
[3106.2] #3543: length 285, score 253, epsilon 0.030
[3106.5] #3544: length 226, score 279, epsilon 0.030
[3107.0] #3545: length 253, score 296, epsilon 0.030
[3107.2] #3546: length 162, score 240, epsilon 0.030
[3107.9] #3547: length 377, score 262, epsilon 0.030
[3108.2] #3548: length 176, score 264, epsilon 0.030
[3108.8] #3549: length 332, score 289, epsilon 0.030
[3109.1] #3550: length 205, score 262, epsilon 0.030
[3109.6] #3551: length 289, score 278, epsilon 0.030
[3109.8] #3552: length 160, score 254, epsilon 0.030
[3110.3] #3553: length 286, score 275, epsilon 0.030
[3110.8] #3554: length 310, score 256, epsilon 0.030
[3111.2] #3555: length 228, score 306, epsilon 0.030
[3111.6] #3556: length 207, score 309, epsilon 0.030
[3111.9] #3557: length 195, score 284, epsilon 0.030
[3112.3] #3558: length 268, score 284, epsilon 0.030
[3112.7] #3559: length 244, score 266, epsilon 0.030
[3113.0] #3560: length 178, score 269, epsilon 0.030
[3113.7] #3561: length 375, score 277, epsilon 0.030
[3114.5] #3562: length 433, score 260, epsilon 0.030
[3115.2] #3563: length 385, score 283, epsilon 0.030
[3115.7] #3564: length 318, score 278, epsilon 0.030
[3115.9] #3565: length 113, score -12, epsilon 0.030
[3116.3] #3566: length 219, score 258, epsilon 0.030
[3116.6] #3567: length 195, score 298, epsilon 0.030
[3117.1] #3568: length 300, score 241, epsilon 0.030
[3117.7] #3569: length 329, score 239, epsilon 0.030
[3118.0] #3570: length 205, score 291, epsilon 0.030
[3118.4] #3571: length 211, score 270, epsilon 0.030
[3118.7] #3572: length 199, score 311, epsilon 0.030
[3119.0] #3573: length 175, score 244, epsilon 0.030
[3119.4] #3574: length 238, score 298, epsilon 0.030
[3119.9] #3575: length 319, score 266, epsilon 0.030
[3120.2] #3576: length 189, score 252, epsilon 0.030
[3120.6] #3577: length 235, score 299, epsilon 0.030
[3121.0] #3578: length 221, score 259, epsilon 0.030
[3121.5] #3579: length 304, score 278, epsilon 0.030
[3121.9] #3580: length 234, score 271, epsilon 0.030
[3122.3] #3581: length 238, score 277, epsilon 0.030
[3122.6] #3582: length 225, score 267, epsilon 0.030
[3122.9] #3583: length 195, score 268, epsilon 0.030
[3123.3] #3584: length 208, score 292, epsilon 0.030
[3123.6] #3585: length 175, score 263, epsilon 0.030
[3123.9] #3586: length 212, score 316, epsilon 0.030
[3124.2] #3587: length 192, score 285, epsilon 0.030
[3124.6] #3588: length 222, score 290, epsilon 0.030
[3124.9] #3589: length 214, score 299, epsilon 0.030
[3125.3] #3590: length 218, score 284, epsilon 0.030
[3125.6] #3591: length 174, score 282, epsilon 0.030
[3126.1] #3592: length 298, score 261, epsilon 0.030
[3126.5] #3593: length 238, score 249, epsilon 0.030
[3126.9] #3594: length 245, score 309, epsilon 0.030
[3127.3] #3595: length 241, score 269, epsilon 0.030
[3127.7] #3596: length 249, score 296, epsilon 0.030
[3128.1] #3597: length 239, score 282, epsilon 0.030
[3128.4] #3598: length 205, score 265, epsilon 0.030
[3128.7] #3599: length 206, score 268, epsilon 0.030
[3129.0] #3600: length 181, score 288, epsilon 0.030
[3129.3] #3601: length 177, score 278, epsilon 0.030
[3129.6] #3602: length 189, score 298, epsilon 0.030
[3130.0] #3603: length 213, score 282, epsilon 0.030
[3130.3] #3604: length 175, score 261, epsilon 0.030
[3130.8] #3605: length 310, score 269, epsilon 0.030
[3131.1] #3606: length 175, score 286, epsilon 0.030
[3131.4] #3607: length 173, score 255, epsilon 0.030
[3131.7] #3608: length 206, score 290, epsilon 0.030
[3132.0] #3609: length 182, score 301, epsilon 0.030
[3132.3] #3610: length 211, score 270, epsilon 0.030
[3132.9] #3611: length 313, score 300, epsilon 0.030
[3133.3] #3612: length 251, score 294, epsilon 0.030
[3133.7] #3613: length 235, score 248, epsilon 0.030
[3134.1] #3614: length 232, score 277, epsilon 0.030
[3134.4] #3615: length 207, score 295, epsilon 0.030
[3134.8] #3616: length 206, score 281, epsilon 0.030
[3135.2] #3617: length 242, score 268, epsilon 0.030
[3135.4] #3618: length 163, score 273, epsilon 0.030
[3135.7] #3619: length 200, score 299, epsilon 0.030
[3136.1] #3620: length 201, score 249, epsilon 0.030
[3136.3] #3621: length 160, score 253, epsilon 0.030
[3136.6] #3622: length 169, score 273, epsilon 0.030
[3136.9] #3623: length 205, score 304, epsilon 0.030
[3137.3] #3624: length 195, score 271, epsilon 0.030
[3137.7] #3625: length 239, score 309, epsilon 0.030
[3138.4] #3626: length 408, score 293, epsilon 0.030
[3138.7] #3627: length 175, score 282, epsilon 0.030
[3139.0] #3628: length 188, score 250, epsilon 0.030
[3139.3] #3629: length 186, score 269, epsilon 0.030
[3139.6] #3630: length 179, score 280, epsilon 0.030
[3140.0] #3631: length 221, score 298, epsilon 0.030
[3140.3] #3632: length 188, score 292, epsilon 0.030
[3140.5] #3633: length 140, score 287, epsilon 0.030
[3140.8] #3634: length 173, score 261, epsilon 0.030
[3141.1] #3635: length 234, score 290, epsilon 0.030
[3141.5] #3636: length 214, score 276, epsilon 0.030
[3141.9] #3637: length 231, score 265, epsilon 0.030
[3142.2] #3638: length 189, score 249, epsilon 0.030
[3142.5] #3639: length 192, score 300, epsilon 0.030
[3142.8] #3640: length 188, score 281, epsilon 0.030
[3143.0] #3641: length 168, score 278, epsilon 0.030
[3143.4] #3642: length 201, score 284, epsilon 0.030
[3143.8] #3643: length 224, score 256, epsilon 0.030
[3144.1] #3644: length 222, score 275, epsilon 0.030
[3144.4] #3645: length 179, score 237, epsilon 0.030
[3144.9] #3646: length 292, score 250, epsilon 0.030
[3145.3] #3647: length 219, score 297, epsilon 0.030
[3145.6] #3648: length 190, score 258, epsilon 0.030
[3145.9] #3649: length 205, score 287, epsilon 0.030
[3146.3] #3650: length 210, score 304, epsilon 0.030
[3146.7] #3651: length 250, score 304, epsilon 0.030
[3147.0] #3652: length 207, score 297, epsilon 0.030
[3147.3] #3653: length 149, score 58, epsilon 0.030
[3147.6] #3654: length 191, score 259, epsilon 0.030
[3147.9] #3655: length 212, score 307, epsilon 0.030
[3148.5] #3656: length 360, score 267, epsilon 0.030
[3148.8] #3657: length 193, score 272, epsilon 0.030
[3149.2] #3658: length 207, score 264, epsilon 0.030
[3149.5] #3659: length 205, score 277, epsilon 0.030
[3149.8] #3660: length 177, score 279, epsilon 0.030
[3150.1] #3661: length 182, score 317, epsilon 0.030
[3150.6] #3662: length 272, score 263, epsilon 0.030
[3150.9] #3663: length 220, score 273, epsilon 0.030
[3151.4] #3664: length 265, score 306, epsilon 0.030
[3151.7] #3665: length 185, score 274, epsilon 0.030
[3152.0] #3666: length 192, score 285, epsilon 0.030
[3152.4] #3667: length 247, score 282, epsilon 0.030
[3152.7] #3668: length 198, score 266, epsilon 0.030
[3153.0] #3669: length 155, score 292, epsilon 0.030
[3156.4] #3670: length 1440, score 232, epsilon 0.030
[3156.8] #3671: length 274, score 248, epsilon 0.030
[3157.1] #3672: length 182, score 305, epsilon 0.030
[3157.5] #3673: length 205, score 263, epsilon 0.030
[3157.9] #3674: length 276, score 261, epsilon 0.030
[3158.2] #3675: length 196, score 286, epsilon 0.030
[3158.5] #3676: length 175, score 274, epsilon 0.030
[3158.8] #3677: length 170, score 255, epsilon 0.030
[3159.1] #3678: length 189, score 250, epsilon 0.030
[3159.4] #3679: length 228, score 293, epsilon 0.030
[3159.8] #3680: length 206, score 292, epsilon 0.030
[3160.1] #3681: length 170, score 280, epsilon 0.030
[3160.4] #3682: length 187, score 293, epsilon 0.030
[3160.6] #3683: length 166, score 235, epsilon 0.030
[3161.0] #3684: length 233, score 307, epsilon 0.030
[3161.3] #3685: length 165, score 265, epsilon 0.030
[3161.6] #3686: length 206, score 297, epsilon 0.030
[3161.9] #3687: length 160, score 289, epsilon 0.030
[3162.2] #3688: length 214, score 267, epsilon 0.030
[3162.5] #3689: length 197, score 286, epsilon 0.030
[3162.9] #3690: length 220, score 304, epsilon 0.030
[3163.2] #3691: length 155, score 286, epsilon 0.030
[3163.5] #3692: length 221, score 292, epsilon 0.030
[3163.8] #3693: length 178, score 277, epsilon 0.030
[3164.1] #3694: length 189, score 249, epsilon 0.030
[3164.5] #3695: length 210, score 270, epsilon 0.030
[3164.7] #3696: length 160, score 284, epsilon 0.030
[3165.0] #3697: length 197, score 291, epsilon 0.030
[3165.3] #3698: length 165, score 278, epsilon 0.030
[3165.7] #3699: length 215, score 275, epsilon 0.030
[3166.1] #3700: length 269, score 231, epsilon 0.030
[3166.5] #3701: length 206, score 269, epsilon 0.030
[3166.8] #3702: length 203, score 271, epsilon 0.030
[3167.0] #3703: length 145, score 290, epsilon 0.030
[3167.5] #3704: length 294, score 296, epsilon 0.030
[3167.8] #3705: length 190, score 262, epsilon 0.030
[3168.0] #3706: length 86, score 33, epsilon 0.030
[3168.3] #3707: length 173, score 264, epsilon 0.030
[3168.7] #3708: length 258, score 246, epsilon 0.030
[3169.1] #3709: length 226, score 258, epsilon 0.030
[3169.4] #3710: length 197, score 311, epsilon 0.030
[3169.8] #3711: length 230, score 308, epsilon 0.030
[3170.1] #3712: length 183, score 273, epsilon 0.030
[3170.6] #3713: length 255, score 262, epsilon 0.030
[3170.9] #3714: length 189, score 256, epsilon 0.030
[3171.2] #3715: length 228, score 295, epsilon 0.030
[3171.5] #3716: length 180, score 275, epsilon 0.030
[3171.8] #3717: length 170, score 277, epsilon 0.030
[3172.1] #3718: length 160, score 281, epsilon 0.030
[3172.6] #3719: length 278, score 285, epsilon 0.030
[3172.9] #3720: length 226, score 258, epsilon 0.030
[3173.2] #3721: length 156, score 266, epsilon 0.030
[3173.5] #3722: length 186, score 268, epsilon 0.030
[3173.8] #3723: length 202, score 300, epsilon 0.030
[3174.2] #3724: length 219, score 244, epsilon 0.030
[3174.8] #3725: length 362, score 232, epsilon 0.030
[3175.3] #3726: length 252, score 319, epsilon 0.030
[3175.5] #3727: length 171, score 270, epsilon 0.030
[3175.9] #3728: length 199, score 248, epsilon 0.030
[3176.4] #3729: length 304, score 252, epsilon 0.030
[3176.8] #3730: length 239, score 279, epsilon 0.030
[3177.1] #3731: length 226, score 261, epsilon 0.030
[3177.5] #3732: length 200, score 252, epsilon 0.030
[3177.9] #3733: length 278, score 298, epsilon 0.030
[3178.4] #3734: length 241, score 316, epsilon 0.030
[3178.7] #3735: length 190, score 250, epsilon 0.030
[3179.1] #3736: length 260, score 258, epsilon 0.030
[3179.4] #3737: length 167, score 256, epsilon 0.030
[3179.7] #3738: length 205, score 268, epsilon 0.030
[3180.0] #3739: length 174, score 277, epsilon 0.030
[3180.5] #3740: length 258, score 270, epsilon 0.030
[3180.7] #3741: length 162, score 251, epsilon 0.030
[3181.0] #3742: length 202, score 272, epsilon 0.030
[3181.3] #3743: length 179, score 286, epsilon 0.030
[3181.8] #3744: length 265, score 292, epsilon 0.030
[3182.1] #3745: length 173, score 244, epsilon 0.030
[3182.3] #3746: length 172, score 280, epsilon 0.030
[3182.7] #3747: length 238, score 294, epsilon 0.030
[3183.1] #3748: length 251, score 290, epsilon 0.030
[3183.5] #3749: length 225, score 244, epsilon 0.030
[3183.8] #3750: length 189, score 258, epsilon 0.030
[3184.2] #3751: length 215, score 262, epsilon 0.030
[3184.7] #3752: length 278, score 278, epsilon 0.030
[3185.0] #3753: length 232, score 299, epsilon 0.030
[3185.4] #3754: length 206, score 294, epsilon 0.030
[3210.4] #3755: length 5332, score -321, epsilon 0.030
[3210.8] #3756: length 221, score 273, epsilon 0.030
[3211.2] #3757: length 216, score 278, epsilon 0.030
[3211.6] #3758: length 267, score 308, epsilon 0.030
[3211.9] #3759: length 180, score 272, epsilon 0.030
[3212.2] #3760: length 194, score 312, epsilon 0.030
[3212.6] #3761: length 251, score 292, epsilon 0.030
[3212.9] #3762: length 175, score 245, epsilon 0.030
[3213.3] #3763: length 250, score 290, epsilon 0.030
[3213.5] #3764: length 118, score 69, epsilon 0.030
[3213.8] #3765: length 194, score 299, epsilon 0.030
[3214.2] #3766: length 224, score 279, epsilon 0.030
[3214.5] #3767: length 165, score 297, epsilon 0.030
[3214.8] #3768: length 231, score 246, epsilon 0.030
[3215.2] #3769: length 202, score 260, epsilon 0.030
[3215.5] #3770: length 209, score 244, epsilon 0.030
[3215.9] #3771: length 213, score 257, epsilon 0.030
[3216.4] #3772: length 301, score 306, epsilon 0.030
[3216.7] #3773: length 173, score 266, epsilon 0.030
[3217.0] #3774: length 202, score 307, epsilon 0.030
[3217.3] #3775: length 187, score 255, epsilon 0.030
[3217.6] #3776: length 216, score 285, epsilon 0.030
[3218.0] #3777: length 223, score 252, epsilon 0.030
[3218.7] #3778: length 377, score 287, epsilon 0.030
[3219.1] #3779: length 251, score 297, epsilon 0.030
[3219.5] #3780: length 267, score 292, epsilon 0.030
[3219.9] #3781: length 241, score 274, epsilon 0.030
[3220.3] #3782: length 237, score 268, epsilon 0.030
[3220.7] #3783: length 231, score 288, epsilon 0.030
[3221.1] #3784: length 263, score 269, epsilon 0.030
[3221.6] #3785: length 262, score 289, epsilon 0.030
[3221.8] #3786: length 174, score 291, epsilon 0.030
[3222.4] #3787: length 309, score 301, epsilon 0.030
[3222.6] #3788: length 165, score 256, epsilon 0.030
[3222.9] #3789: length 181, score 260, epsilon 0.030
[3223.2] #3790: length 188, score 283, epsilon 0.030
[3223.5] #3791: length 192, score 295, epsilon 0.030
[3223.9] #3792: length 222, score 290, epsilon 0.030
[3224.2] #3793: length 181, score 287, epsilon 0.030
[3224.6] #3794: length 245, score 260, epsilon 0.030
[3225.0] #3795: length 255, score 293, epsilon 0.030
[3225.4] #3796: length 221, score 274, epsilon 0.030
[3225.7] #3797: length 195, score 306, epsilon 0.030
[3226.1] #3798: length 266, score 281, epsilon 0.030
[3226.6] #3799: length 259, score 290, epsilon 0.030
[3226.9] #3800: length 202, score 295, epsilon 0.030
[3227.2] #3801: length 224, score 310, epsilon 0.030
[3227.7] #3802: length 257, score 246, epsilon 0.030
[3228.0] #3803: length 216, score 283, epsilon 0.030
[3228.4] #3804: length 229, score 301, epsilon 0.030
[3228.7] #3805: length 195, score 277, epsilon 0.030
[3229.0] #3806: length 179, score 297, epsilon 0.030
[3229.4] #3807: length 213, score 286, epsilon 0.030
[3229.6] #3808: length 184, score 66, epsilon 0.030
[3230.0] #3809: length 191, score 282, epsilon 0.030
[3230.3] #3810: length 188, score 251, epsilon 0.030
[3230.6] #3811: length 222, score 283, epsilon 0.030
[3231.0] #3812: length 201, score 301, epsilon 0.030
[3231.4] #3813: length 264, score 284, epsilon 0.030
[3231.8] #3814: length 222, score 300, epsilon 0.030
[3232.1] #3815: length 232, score 304, epsilon 0.030
[3232.4] #3816: length 177, score 294, epsilon 0.030
[3232.7] #3817: length 199, score 258, epsilon 0.030
[3233.1] #3818: length 223, score 298, epsilon 0.030
[3233.4] #3819: length 209, score 270, epsilon 0.030
[3233.8] #3820: length 203, score 299, epsilon 0.030
[3234.2] #3821: length 284, score 263, epsilon 0.030
[3234.6] #3822: length 232, score 284, epsilon 0.030
[3234.9] #3823: length 170, score 253, epsilon 0.030
[3235.2] #3824: length 174, score 250, epsilon 0.030
[3235.5] #3825: length 189, score 256, epsilon 0.030
[3235.8] #3826: length 225, score 247, epsilon 0.030
[3236.2] #3827: length 215, score 281, epsilon 0.030
[3236.6] #3828: length 225, score 263, epsilon 0.030
[3236.9] #3829: length 216, score 269, epsilon 0.030
[3237.2] #3830: length 195, score 265, epsilon 0.030
[3237.6] #3831: length 204, score 248, epsilon 0.030
[3237.9] #3832: length 237, score 271, epsilon 0.030
[3238.3] #3833: length 205, score 244, epsilon 0.030
[3238.7] #3834: length 238, score 243, epsilon 0.030
[3239.1] #3835: length 241, score 292, epsilon 0.030
[3239.4] #3836: length 221, score 276, epsilon 0.030
[3239.8] #3837: length 200, score 288, epsilon 0.030
[3240.1] #3838: length 202, score 279, epsilon 0.030
[3240.4] #3839: length 208, score 271, epsilon 0.030
[3240.8] #3840: length 215, score 254, epsilon 0.030
[3241.2] #3841: length 234, score 316, epsilon 0.030
[3241.5] #3842: length 237, score 311, epsilon 0.030
[3241.9] #3843: length 210, score 287, epsilon 0.030
[3242.2] #3844: length 178, score 274, epsilon 0.030
[3242.5] #3845: length 173, score 291, epsilon 0.030
[3242.8] #3846: length 193, score 265, epsilon 0.030
[3243.2] #3847: length 242, score 304, epsilon 0.030
[3243.5] #3848: length 223, score 247, epsilon 0.030
[3243.9] #3849: length 227, score 274, epsilon 0.030
[3244.3] #3850: length 272, score 260, epsilon 0.030
[3244.7] #3851: length 203, score 312, epsilon 0.030
[3245.1] #3852: length 240, score 287, epsilon 0.030
[3245.4] #3853: length 198, score 307, epsilon 0.030
[3245.7] #3854: length 187, score 243, epsilon 0.030
[3246.2] #3855: length 311, score 297, epsilon 0.030
[3246.5] #3856: length 192, score 267, epsilon 0.030
[3246.9] #3857: length 210, score 267, epsilon 0.030
[3247.3] #3858: length 253, score 269, epsilon 0.030
[3247.6] #3859: length 179, score 268, epsilon 0.030
[3247.9] #3860: length 198, score 239, epsilon 0.030
[3248.3] #3861: length 249, score 321, epsilon 0.030
[3248.7] #3862: length 256, score 276, epsilon 0.030
[3249.1] #3863: length 224, score 287, epsilon 0.030
[3249.5] #3864: length 261, score 284, epsilon 0.030
[3249.8] #3865: length 201, score 257, epsilon 0.030
[3250.2] #3866: length 232, score 281, epsilon 0.030
[3250.5] #3867: length 230, score 313, epsilon 0.030
[3250.9] #3868: length 207, score 301, epsilon 0.030
[3251.2] #3869: length 170, score 295, epsilon 0.030
[3251.4] #3870: length 154, score 71, epsilon 0.030
[3251.8] #3871: length 246, score 312, epsilon 0.030
[3252.3] #3872: length 280, score 261, epsilon 0.030
[3252.6] #3873: length 192, score 285, epsilon 0.030
[3253.0] #3874: length 260, score 282, epsilon 0.030
[3253.3] #3875: length 189, score 316, epsilon 0.030
[3253.6] #3876: length 187, score 267, epsilon 0.030
[3253.9] #3877: length 163, score 69, epsilon 0.030
[3254.2] #3878: length 178, score 253, epsilon 0.030
[3254.3] #3879: length 90, score 28, epsilon 0.030
[3254.7] #3880: length 227, score 241, epsilon 0.030
[3255.6] #3881: length 535, score 204, epsilon 0.030
[3256.0] #3882: length 238, score 277, epsilon 0.030
[3256.4] #3883: length 188, score 248, epsilon 0.030
[3256.7] #3884: length 229, score 259, epsilon 0.030
[3257.1] #3885: length 204, score 248, epsilon 0.030
[3257.5] #3886: length 240, score 299, epsilon 0.030
[3257.9] #3887: length 266, score 297, epsilon 0.030
[3258.1] #3888: length 102, score 51, epsilon 0.030
[3258.5] #3889: length 240, score 298, epsilon 0.030
[3258.8] #3890: length 188, score 276, epsilon 0.030
[3259.2] #3891: length 264, score 312, epsilon 0.030
[3259.6] #3892: length 226, score 245, epsilon 0.030
[3260.1] #3893: length 293, score 302, epsilon 0.030
[3260.5] #3894: length 237, score 309, epsilon 0.030
[3260.8] #3895: length 217, score 291, epsilon 0.030
[3261.1] #3896: length 211, score 243, epsilon 0.030
[3261.5] #3897: length 204, score 282, epsilon 0.030
[3261.8] #3898: length 208, score 300, epsilon 0.030
[3262.2] #3899: length 206, score 317, epsilon 0.030
[3262.3] #3900: length 96, score 38, epsilon 0.030
[3263.1] #3901: length 460, score 250, epsilon 0.030
[3263.5] #3902: length 206, score 297, epsilon 0.030
[3263.8] #3903: length 208, score 283, epsilon 0.030
[3264.1] #3904: length 206, score 296, epsilon 0.030
[3264.4] #3905: length 163, score 276, epsilon 0.030
[3264.8] #3906: length 223, score 296, epsilon 0.030
[3265.3] #3907: length 295, score 269, epsilon 0.030
[3265.5] #3908: length 159, score 67, epsilon 0.030
[3265.9] #3909: length 214, score 279, epsilon 0.030
[3266.3] #3910: length 247, score 296, epsilon 0.030
[3266.9] #3911: length 366, score 264, epsilon 0.030
[3267.3] #3912: length 199, score 264, epsilon 0.030
[3267.7] #3913: length 258, score 280, epsilon 0.030
[3268.0] #3914: length 213, score 318, epsilon 0.030
[3268.3] #3915: length 163, score 288, epsilon 0.030
[3268.6] #3916: length 202, score 273, epsilon 0.030
[3269.0] #3917: length 226, score 279, epsilon 0.030
[3269.4] #3918: length 252, score 286, epsilon 0.030
[3269.7] #3919: length 182, score 264, epsilon 0.030
[3270.2] #3920: length 270, score 288, epsilon 0.030
[3270.5] #3921: length 231, score 271, epsilon 0.030
[3270.9] #3922: length 239, score 303, epsilon 0.030
[3271.2] #3923: length 176, score 247, epsilon 0.030
[3271.5] #3924: length 191, score 286, epsilon 0.030
[3272.0] #3925: length 254, score 305, epsilon 0.030
[3272.3] #3926: length 201, score 254, epsilon 0.030
[3272.6] #3927: length 225, score 297, epsilon 0.030
[3273.1] #3928: length 247, score 289, epsilon 0.030
[3273.4] #3929: length 189, score 280, epsilon 0.030
[3273.8] #3930: length 277, score 245, epsilon 0.030
[3274.1] #3931: length 199, score 266, epsilon 0.030
[3274.6] #3932: length 283, score 309, epsilon 0.030
[3274.9] #3933: length 179, score 284, epsilon 0.030
[3275.1] #3934: length 138, score 57, epsilon 0.030
[3275.6] #3935: length 262, score 281, epsilon 0.030
[3275.9] #3936: length 219, score 275, epsilon 0.030
[3276.4] #3937: length 247, score 296, epsilon 0.030
[3276.6] #3938: length 163, score 262, epsilon 0.030
[3277.0] #3939: length 232, score 302, epsilon 0.030
[3277.4] #3940: length 223, score 295, epsilon 0.030
[3277.7] #3941: length 168, score 259, epsilon 0.030
[3277.9] #3942: length 170, score 268, epsilon 0.030
[3278.1] #3943: length 114, score 51, epsilon 0.030
[3278.4] #3944: length 164, score 275, epsilon 0.030
[3278.8] #3945: length 248, score 306, epsilon 0.030
[3279.0] #3946: length 114, score 64, epsilon 0.030
[3279.3] #3947: length 184, score 261, epsilon 0.030
[3279.6] #3948: length 217, score 281, epsilon 0.030
[3280.1] #3949: length 271, score 250, epsilon 0.030
[3280.5] #3950: length 233, score 290, epsilon 0.030
[3280.7] #3951: length 168, score 229, epsilon 0.030
[3281.1] #3952: length 218, score 278, epsilon 0.030
[3281.5] #3953: length 244, score 289, epsilon 0.030
[3281.9] #3954: length 233, score 311, epsilon 0.030
[3282.2] #3955: length 206, score 285, epsilon 0.030
[3282.6] #3956: length 204, score 254, epsilon 0.030
[3283.0] #3957: length 257, score 311, epsilon 0.030
[3283.4] #3958: length 237, score 297, epsilon 0.030
[3283.7] #3959: length 168, score 241, epsilon 0.030
[3283.9] #3960: length 147, score 251, epsilon 0.030
[3284.4] #3961: length 282, score 250, epsilon 0.030
[3284.7] #3962: length 185, score 260, epsilon 0.030
[3285.0] #3963: length 237, score 281, epsilon 0.030
[3285.4] #3964: length 202, score 270, epsilon 0.030
[3285.7] #3965: length 218, score 296, epsilon 0.030
[3286.1] #3966: length 245, score 258, epsilon 0.030
[3286.6] #3967: length 262, score 306, epsilon 0.030
[3286.9] #3968: length 201, score 269, epsilon 0.030
[3287.3] #3969: length 227, score 305, epsilon 0.030
[3287.7] #3970: length 244, score 256, epsilon 0.030
[3288.1] #3971: length 238, score 278, epsilon 0.030
[3288.4] #3972: length 228, score 291, epsilon 0.030
[3288.7] #3973: length 170, score 252, epsilon 0.030
[3289.1] #3974: length 233, score 308, epsilon 0.030
