[2773.7] #2265: length 315, score 274, avg 229.9, epsilon 0.010
[2774.9] #2266: length 299, score 276, avg 230.4, epsilon 0.010
[2776.5] #2267: length 379, score 207, avg 230.3, epsilon 0.010
[2777.8] #2268: length 314, score 266, avg 230.4, epsilon 0.010
[2779.3] #2269: length 368, score 197, avg 229.8, epsilon 0.010
[2780.6] #2270: length 322, score 271, avg 230.4, epsilon 0.010
[2781.7] #2271: length 284, score 258, avg 230.8, epsilon 0.010
[2782.9] #2272: length 307, score 272, avg 230.7, epsilon 0.010
[2784.0] #2273: length 276, score 227, avg 230.5, epsilon 0.010
[2785.3] #2274: length 320, score 231, avg 232.7, epsilon 0.010
[2786.7] #2275: length 349, score 276, avg 233.2, epsilon 0.010
[2787.8] #2276: length 283, score 231, avg 233.1, epsilon 0.010
[2789.2] #2277: length 336, score 234, avg 233.8, epsilon 0.010
[2790.3] #2278: length 297, score 257, avg 234.4, epsilon 0.010
[2791.8] #2279: length 349, score 243, avg 234.3, epsilon 0.010
[2793.1] #2280: length 322, score 266, avg 234.2, epsilon 0.010
[2794.4] #2281: length 329, score 245, avg 234.1, epsilon 0.010
[2795.8] #2282: length 344, score 217, avg 235.0, epsilon 0.010
[2797.2] #2283: length 363, score 223, avg 235.8, epsilon 0.010
[2799.1] #2284: length 438, score 181, avg 235.6, epsilon 0.010
[2800.3] #2285: length 301, score 261, avg 236.2, epsilon 0.010
[2802.4] #2286: length 500, score 100, avg 234.5, epsilon 0.010
[2803.6] #2287: length 298, score 247, avg 234.2, epsilon 0.010
[2805.7] #2288: length 500, score 127, avg 232.8, epsilon 0.010
[2806.9] #2289: length 299, score 272, avg 232.8, epsilon 0.010
[2808.4] #2290: length 370, score 284, avg 233.0, epsilon 0.010
[2809.8] #2291: length 354, score 231, avg 233.0, epsilon 0.010
[2811.1] #2292: length 321, score 228, avg 233.0, epsilon 0.010
[2812.5] #2293: length 345, score 225, avg 232.6, epsilon 0.010
[2813.7] #2294: length 310, score 264, avg 232.6, epsilon 0.010
[2815.0] #2295: length 319, score 226, avg 234.8, epsilon 0.010
[2816.8] #2296: length 428, score 171, avg 234.1, epsilon 0.010
[2818.2] #2297: length 359, score 196, avg 233.3, epsilon 0.010
[2819.5] #2298: length 316, score 271, avg 233.9, epsilon 0.010
[2820.7] #2299: length 291, score 229, avg 233.5, epsilon 0.010
[2821.9] #2300: length 313, score 247, avg 233.3, epsilon 0.010
[2823.1] #2301: length 309, score 267, avg 233.4, epsilon 0.010
[2824.4] #2302: length 318, score 260, avg 233.5, epsilon 0.010
[2826.5] #2303: length 484, score 154, avg 232.8, epsilon 0.010
[2827.8] #2304: length 336, score 215, avg 232.2, epsilon 0.010
[2829.5] #2305: length 411, score 286, avg 232.5, epsilon 0.010
[2830.9] #2306: length 345, score 288, avg 233.0, epsilon 0.010
[2832.2] #2307: length 316, score 270, avg 232.8, epsilon 0.010
[2833.6] #2308: length 352, score 270, avg 232.7, epsilon 0.010
[2834.8] #2309: length 303, score 222, avg 232.0, epsilon 0.010
[2836.0] #2310: length 311, score 240, avg 232.9, epsilon 0.010
[2837.2] #2311: length 297, score 265, avg 234.3, epsilon 0.010
[2838.4] #2312: length 300, score 246, avg 234.4, epsilon 0.010
[2840.4] #2313: length 500, score 130, avg 233.1, epsilon 0.010
[2841.8] #2314: length 336, score 244, avg 232.6, epsilon 0.010
[2843.1] #2315: length 326, score 272, avg 232.8, epsilon 0.010
[2844.4] #2316: length 327, score 213, avg 232.5, epsilon 0.010
[2845.8] #2317: length 355, score 277, avg 235.4, epsilon 0.010
[2846.9] #2318: length 278, score 235, avg 235.3, epsilon 0.010
[2848.9] #2319: length 485, score 255, avg 235.6, epsilon 0.010
[2850.1] #2320: length 301, score 246, avg 235.2, epsilon 0.010
[2851.8] #2321: length 434, score 240, avg 234.7, epsilon 0.010
[2853.1] #2322: length 314, score 255, avg 235.9, epsilon 0.010
[2854.3] #2323: length 312, score 242, avg 235.7, epsilon 0.010
[2855.5] #2324: length 307, score 254, avg 235.8, epsilon 0.010
[2857.0] #2325: length 351, score 256, avg 236.0, epsilon 0.010
[2858.2] #2326: length 309, score 219, avg 235.6, epsilon 0.010
[2859.4] #2327: length 295, score 237, avg 235.5, epsilon 0.010
[2860.7] #2328: length 339, score 262, avg 235.1, epsilon 0.010
[2861.8] #2329: length 287, score 252, avg 235.2, epsilon 0.010
[2862.9] #2330: length 283, score 260, avg 237.3, epsilon 0.010
[2864.1] #2331: length 301, score 244, avg 238.5, epsilon 0.010
[2865.8] #2332: length 427, score 257, avg 238.5, epsilon 0.010
[2867.2] #2333: length 334, score 247, avg 238.0, epsilon 0.010
[2868.4] #2334: length 314, score 262, avg 238.7, epsilon 0.010
[2869.5] #2335: length 265, score 256, avg 238.9, epsilon 0.010
[2870.8] #2336: length 327, score 276, avg 239.1, epsilon 0.010
[2872.1] #2337: length 318, score 233, avg 238.9, epsilon 0.010
[2873.5] #2338: length 358, score 203, avg 238.1, epsilon 0.010
[2874.8] #2339: length 317, score 240, avg 238.0, epsilon 0.010
[2876.9] #2340: length 500, score 114, avg 236.8, epsilon 0.010
[2878.2] #2341: length 331, score 250, avg 236.5, epsilon 0.010
[2879.4] #2342: length 303, score 248, avg 236.2, epsilon 0.010
[2880.9] #2343: length 352, score 218, avg 235.5, epsilon 0.010
[2882.1] #2344: length 305, score 246, avg 235.1, epsilon 0.010
[2884.0] #2345: length 456, score 193, avg 234.6, epsilon 0.010
[2885.9] #2346: length 433, score 185, avg 236.4, epsilon 0.010
[2887.0] #2347: length 285, score 263, avg 236.6, epsilon 0.010
[2888.6] #2348: length 391, score 257, avg 237.0, epsilon 0.010
[2889.8] #2349: length 305, score 283, avg 237.3, epsilon 0.010
[2891.3] #2350: length 362, score 251, avg 238.7, epsilon 0.010
[2892.4] #2351: length 288, score 247, avg 238.7, epsilon 0.010
[2893.8] #2352: length 345, score 251, avg 239.8, epsilon 0.010
[2895.1] #2353: length 317, score 257, avg 240.0, epsilon 0.010
[2897.1] #2354: length 500, score 146, avg 238.9, epsilon 0.010
[2898.4] #2355: length 325, score 249, avg 239.2, epsilon 0.010
[2899.6] #2356: length 289, score 268, avg 239.7, epsilon 0.010
[2901.0] #2357: length 353, score 255, avg 239.4, epsilon 0.010
[2902.3] #2358: length 323, score 264, avg 239.6, epsilon 0.010
[2903.5] #2359: length 301, score 247, avg 239.8, epsilon 0.010
[2904.9] #2360: length 351, score 213, avg 239.4, epsilon 0.010
[2906.1] #2361: length 301, score 260, avg 239.5, epsilon 0.010
[2908.2] #2362: length 500, score 147, avg 238.3, epsilon 0.010
[2909.3] #2363: length 281, score 245, avg 238.1, epsilon 0.010
[2910.6] #2364: length 309, score 229, avg 237.7, epsilon 0.010
[2911.9] #2365: length 328, score 231, avg 237.3, epsilon 0.010
[2913.1] #2366: length 312, score 224, avg 236.7, epsilon 0.010
[2914.4] #2367: length 308, score 250, avg 237.2, epsilon 0.010
[2915.7] #2368: length 337, score 265, avg 237.2, epsilon 0.010
[2916.9] #2369: length 314, score 227, avg 237.5, epsilon 0.010
[2918.2] #2370: length 302, score 272, avg 237.5, epsilon 0.010
[2919.7] #2371: length 393, score 279, avg 237.7, epsilon 0.010
[2920.9] #2372: length 302, score 249, avg 237.5, epsilon 0.010
[2922.6] #2373: length 408, score 268, avg 237.9, epsilon 0.010
[2923.9] #2374: length 327, score 226, avg 237.8, epsilon 0.010
[2925.4] #2375: length 367, score 204, avg 237.1, epsilon 0.010
[2926.6] #2376: length 289, score 257, avg 237.4, epsilon 0.010
[2928.1] #2377: length 383, score 192, avg 236.9, epsilon 0.010
[2929.4] #2378: length 324, score 264, avg 237.0, epsilon 0.010
[2931.6] #2379: length 500, score 133, avg 235.9, epsilon 0.010
[2933.0] #2380: length 335, score 206, avg 235.3, epsilon 0.010
[2934.1] #2381: length 281, score 253, avg 235.4, epsilon 0.010
[2935.4] #2382: length 312, score 261, avg 235.8, epsilon 0.010
[2937.4] #2383: length 500, score 128, avg 234.9, epsilon 0.010
[2938.9] #2384: length 363, score 227, avg 235.3, epsilon 0.010
[2940.5] #2385: length 397, score 282, avg 235.6, epsilon 0.010
[2942.0] #2386: length 376, score 289, avg 237.4, epsilon 0.010
[2943.4] #2387: length 340, score 241, avg 237.4, epsilon 0.010
[2945.4] #2388: length 500, score 131, avg 237.4, epsilon 0.010
[2946.7] #2389: length 325, score 219, avg 236.9, epsilon 0.010
[2948.9] #2390: length 500, score 112, avg 235.2, epsilon 0.010
[2950.2] #2391: length 334, score 269, avg 235.5, epsilon 0.010
[2951.7] #2392: length 361, score 284, avg 236.1, epsilon 0.010
[2952.9] #2393: length 299, score 242, avg 236.3, epsilon 0.010
[2954.3] #2394: length 346, score 278, avg 236.4, epsilon 0.010
[2955.6] #2395: length 321, score 225, avg 236.4, epsilon 0.010
[2956.7] #2396: length 269, score 262, avg 237.3, epsilon 0.010
[2958.8] #2397: length 500, score 147, avg 236.8, epsilon 0.010
[2960.3] #2398: length 382, score 272, avg 236.8, epsilon 0.010
[2961.4] #2399: length 286, score 277, avg 237.3, epsilon 0.010
[2962.7] #2400: length 306, score 260, avg 237.4, epsilon 0.010
[2963.9] #2401: length 310, score 253, avg 237.3, epsilon 0.010
[2965.2] #2402: length 313, score 279, avg 237.5, epsilon 0.010
[2966.2] #2403: length 261, score 262, avg 238.5, epsilon 0.010
[2967.9] #2404: length 409, score 212, avg 238.5, epsilon 0.010
[2969.3] #2405: length 348, score 282, avg 238.5, epsilon 0.010
[2970.7] #2406: length 358, score 277, avg 238.4, epsilon 0.010
[2972.8] #2407: length 500, score 162, avg 237.3, epsilon 0.010
[2974.2] #2408: length 343, score 248, avg 237.1, epsilon 0.010
[2975.2] #2409: length 257, score 277, avg 237.6, epsilon 0.010
[2977.3] #2410: length 500, score 161, avg 236.8, epsilon 0.010
[2978.3] #2411: length 258, score 0, avg 234.2, epsilon 0.010
[2979.5] #2412: length 315, score 270, avg 234.4, epsilon 0.010
[2980.8] #2413: length 309, score 239, avg 235.5, epsilon 0.010
[2982.3] #2414: length 364, score 249, avg 235.6, epsilon 0.010
[2983.6] #2415: length 323, score 280, avg 235.6, epsilon 0.010
[2984.9] #2416: length 333, score 260, avg 236.1, epsilon 0.010
[2986.1] #2417: length 304, score 273, avg 236.1, epsilon 0.010
[2987.5] #2418: length 345, score 261, avg 236.3, epsilon 0.010
[2989.0] #2419: length 375, score 259, avg 236.4, epsilon 0.010
[2990.3] #2420: length 315, score 260, avg 236.5, epsilon 0.010
[2991.4] #2421: length 273, score 241, avg 236.5, epsilon 0.010
[2992.5] #2422: length 289, score 248, avg 236.4, epsilon 0.010
[2994.0] #2423: length 360, score 230, avg 236.3, epsilon 0.010
[2995.4] #2424: length 355, score 273, avg 236.5, epsilon 0.010
[2996.7] #2425: length 320, score 280, avg 236.7, epsilon 0.010
[2998.7] #2426: length 500, score 114, avg 235.7, epsilon 0.010
[2999.7] #2427: length 256, score 266, avg 236.0, epsilon 0.010
[3001.0] #2428: length 325, score 272, avg 236.1, epsilon 0.010
[3003.1] #2429: length 500, score 136, avg 234.9, epsilon 0.010
[3004.3] #2430: length 312, score 233, avg 234.6, epsilon 0.010
[3005.5] #2431: length 293, score 255, avg 234.7, epsilon 0.010
[3006.8] #2432: length 318, score 219, avg 234.4, epsilon 0.010
[3007.8] #2433: length 260, score 242, avg 234.3, epsilon 0.010
[3009.0] #2434: length 287, score 245, avg 234.1, epsilon 0.010
[3010.3] #2435: length 325, score 265, avg 234.2, epsilon 0.010
[3011.3] #2436: length 258, score 234, avg 233.8, epsilon 0.010
[3013.3] #2437: length 500, score 149, avg 233.0, epsilon 0.010
[3014.5] #2438: length 288, score 276, avg 233.7, epsilon 0.010
[3015.8] #2439: length 343, score 296, avg 234.3, epsilon 0.010
[3016.9] #2440: length 270, score 253, avg 235.6, epsilon 0.010
[3018.2] #2441: length 323, score 264, avg 235.8, epsilon 0.010
[3019.4] #2442: length 290, score 237, avg 235.7, epsilon 0.010
[3020.7] #2443: length 334, score 249, avg 236.0, epsilon 0.010
[3022.0] #2444: length 317, score 270, avg 236.2, epsilon 0.010
[3023.2] #2445: length 309, score 265, avg 236.9, epsilon 0.010
[3024.5] #2446: length 317, score 264, avg 237.7, epsilon 0.010
[3026.3] #2447: length 445, score 224, avg 237.3, epsilon 0.010
[3027.6] #2448: length 320, score 229, avg 237.1, epsilon 0.010
[3028.7] #2449: length 267, score 239, avg 236.6, epsilon 0.010
[3030.2] #2450: length 369, score 251, avg 236.6, epsilon 0.010
[3031.4] #2451: length 290, score 234, avg 236.5, epsilon 0.010
[3032.7] #2452: length 319, score 226, avg 236.2, epsilon 0.010
[3034.1] #2453: length 357, score 258, avg 236.2, epsilon 0.010
[3035.3] #2454: length 295, score 264, avg 237.4, epsilon 0.010
[3036.4] #2455: length 267, score -24, avg 234.7, epsilon 0.010
[3037.5] #2456: length 291, score 248, avg 234.5, epsilon 0.010
[3038.9] #2457: length 334, score 282, avg 234.8, epsilon 0.010
[3040.3] #2458: length 361, score 281, avg 234.9, epsilon 0.010
[3041.5] #2459: length 300, score 218, avg 234.6, epsilon 0.010
[3042.7] #2460: length 314, score 257, avg 235.1, epsilon 0.010
[3044.1] #2461: length 355, score 287, avg 235.4, epsilon 0.010
[3045.5] #2462: length 344, score 221, avg 236.1, epsilon 0.010
[3046.8] #2463: length 309, score 241, avg 236.1, epsilon 0.010
[3048.2] #2464: length 358, score 292, avg 236.7, epsilon 0.010
[3049.3] #2465: length 284, score 239, avg 236.8, epsilon 0.010
[3050.6] #2466: length 305, score 212, avg 236.6, epsilon 0.010
[3051.9] #2467: length 317, score 239, avg 236.5, epsilon 0.010
[3053.0] #2468: length 299, score 248, avg 236.4, epsilon 0.010
[3054.6] #2469: length 378, score 251, avg 236.6, epsilon 0.010
[3056.0] #2470: length 338, score 269, avg 236.6, epsilon 0.010
[3057.4] #2471: length 362, score 187, avg 235.7, epsilon 0.010
[3058.5] #2472: length 274, score 227, avg 235.4, epsilon 0.010
[3059.8] #2473: length 323, score 236, avg 235.1, epsilon 0.010
[3061.3] #2474: length 358, score 235, avg 235.2, epsilon 0.010
[3062.5] #2475: length 289, score 254, avg 235.7, epsilon 0.010
[3063.8] #2476: length 337, score 254, avg 235.7, epsilon 0.010
[3065.2] #2477: length 328, score 249, avg 236.2, epsilon 0.010
[3067.2] #2478: length 500, score 101, avg 234.6, epsilon 0.010
[3068.6] #2479: length 334, score 216, avg 235.4, epsilon 0.010
[3069.8] #2480: length 296, score 285, avg 236.2, epsilon 0.010
[3071.2] #2481: length 362, score 186, avg 235.6, epsilon 0.010
[3072.4] #2482: length 303, score 239, avg 235.3, epsilon 0.010
[3073.7] #2483: length 322, score 212, avg 236.2, epsilon 0.010
[3074.8] #2484: length 284, score 230, avg 236.2, epsilon 0.010
[3076.1] #2485: length 318, score 249, avg 235.9, epsilon 0.010
[3077.4] #2486: length 330, score 245, avg 235.4, epsilon 0.010
[3078.7] #2487: length 328, score 215, avg 235.2, epsilon 0.010
[3080.8] #2488: length 500, score 122, avg 235.1, epsilon 0.010
[3082.0] #2489: length 307, score 216, avg 235.1, epsilon 0.010
[3083.2] #2490: length 302, score 247, avg 236.4, epsilon 0.010
[3084.7] #2491: length 364, score 191, avg 235.6, epsilon 0.010
[3085.9] #2492: length 310, score 254, avg 235.3, epsilon 0.010
[3088.0] #2493: length 500, score 111, avg 234.0, epsilon 0.010
[3089.7] #2494: length 404, score 196, avg 233.2, epsilon 0.010
[3091.2] #2495: length 360, score 220, avg 233.2, epsilon 0.010
[3092.3] #2496: length 292, score 263, avg 233.2, epsilon 0.010
[3093.8] #2497: length 366, score 185, avg 233.6, epsilon 0.010
[3096.0] #2498: length 500, score 125, avg 232.1, epsilon 0.010
[3097.5] #2499: length 385, score 281, avg 232.1, epsilon 0.010
[3098.9] #2500: length 330, score 282, avg 232.4, epsilon 0.010
[3100.4] #2501: length 389, score 303, avg 232.9, epsilon 0.010
[3102.2] #2502: length 418, score 171, avg 231.8, epsilon 0.010
[3103.3] #2503: length 266, score 255, avg 231.7, epsilon 0.010
[3104.6] #2504: length 326, score 269, avg 232.3, epsilon 0.010
[3106.6] #2505: length 500, score 142, avg 230.9, epsilon 0.010
[3107.8] #2506: length 290, score 276, avg 230.9, epsilon 0.010
[3108.8] #2507: length 269, score 263, avg 231.9, epsilon 0.010
[3110.7] #2508: length 454, score 256, avg 232.0, epsilon 0.010
[3112.0] #2509: length 316, score 257, avg 231.8, epsilon 0.010
[3114.1] #2510: length 500, score 132, avg 231.5, epsilon 0.010
[3115.3] #2511: length 300, score 253, avg 234.0, epsilon 0.010
[3116.4] #2512: length 263, score 273, avg 234.0, epsilon 0.010
[3117.8] #2513: length 351, score 274, avg 234.4, epsilon 0.010
[3119.0] #2514: length 299, score 231, avg 234.2, epsilon 0.010
[3120.2] #2515: length 295, score 249, avg 233.9, epsilon 0.010
[3121.5] #2516: length 319, score 247, avg 233.8, epsilon 0.010
[3122.7] #2517: length 310, score 263, avg 233.7, epsilon 0.010
[3124.2] #2518: length 370, score 182, avg 232.9, epsilon 0.010
[3125.1] #2519: length 232, score -2, avg 230.3, epsilon 0.010
[3126.4] #2520: length 320, score 258, avg 230.3, epsilon 0.010
[3127.6] #2521: length 291, score 251, avg 230.4, epsilon 0.010
[3128.7] #2522: length 276, score 263, avg 230.5, epsilon 0.010
[3129.8] #2523: length 286, score 236, avg 230.6, epsilon 0.010
[3131.1] #2524: length 318, score 264, avg 230.5, epsilon 0.010
[3132.3] #2525: length 302, score 246, avg 230.2, epsilon 0.010
[3133.2] #2526: length 222, score 3, avg 229.1, epsilon 0.010
[3134.6] #2527: length 352, score 285, avg 229.3, epsilon 0.010
[3135.7] #2528: length 276, score 258, avg 229.1, epsilon 0.010
[3136.9] #2529: length 308, score 263, avg 230.4, epsilon 0.010
[3138.1] #2530: length 284, score 242, avg 230.5, epsilon 0.010
[3139.3] #2531: length 326, score 266, avg 230.6, epsilon 0.010
[3140.5] #2532: length 289, score 228, avg 230.7, epsilon 0.010
[3141.9] #2533: length 349, score 248, avg 230.7, epsilon 0.010
[3143.1] #2534: length 298, score 239, avg 230.7, epsilon 0.010
[3144.5] #2535: length 324, score 258, avg 230.6, epsilon 0.010
[3145.7] #2536: length 313, score 290, avg 231.2, epsilon 0.010
[3147.1] #2537: length 346, score 264, avg 232.3, epsilon 0.010
[3148.2] #2538: length 283, score 254, avg 232.1, epsilon 0.010
[3149.5] #2539: length 330, score 278, avg 231.9, epsilon 0.010
[3150.6] #2540: length 273, score 209, avg 231.5, epsilon 0.010
[3152.1] #2541: length 389, score 270, avg 231.5, epsilon 0.010
[3153.5] #2542: length 334, score 296, avg 232.1, epsilon 0.010
[3154.6] #2543: length 285, score 243, avg 232.1, epsilon 0.010
[3156.7] #2544: length 500, score 144, avg 230.8, epsilon 0.010
[3157.8] #2545: length 295, score 249, avg 230.6, epsilon 0.010
[3159.0] #2546: length 297, score 232, avg 230.3, epsilon 0.010
[3161.1] #2547: length 500, score 133, avg 229.4, epsilon 0.010
[3162.2] #2548: length 291, score 250, avg 229.6, epsilon 0.010
[3163.6] #2549: length 335, score 259, avg 229.8, epsilon 0.010
[3164.9] #2550: length 328, score 293, avg 230.3, epsilon 0.010
[3166.1] #2551: length 287, score 269, avg 230.6, epsilon 0.010
[3167.4] #2552: length 332, score 255, avg 230.9, epsilon 0.010
[3168.6] #2553: length 318, score 279, avg 231.1, epsilon 0.010
[3170.1] #2554: length 362, score 253, avg 231.0, epsilon 0.010
[3171.2] #2555: length 285, score 247, avg 233.7, epsilon 0.010
[3172.4] #2556: length 286, score 235, avg 233.6, epsilon 0.010
[3173.9] #2557: length 370, score 229, avg 233.0, epsilon 0.010
[3175.0] #2558: length 297, score 277, avg 233.0, epsilon 0.010
[3177.1] #2559: length 500, score 119, avg 232.0, epsilon 0.010
[3178.3] #2560: length 292, score 218, avg 231.6, epsilon 0.010
[3179.7] #2561: length 360, score 234, avg 231.1, epsilon 0.010
[3181.4] #2562: length 407, score 266, avg 231.5, epsilon 0.010
[3182.5] #2563: length 277, score 223, avg 231.3, epsilon 0.010
[3184.4] #2564: length 478, score 190, avg 230.3, epsilon 0.010
[3185.7] #2565: length 308, score 249, avg 230.4, epsilon 0.010
[3186.9] #2566: length 311, score 243, avg 230.7, epsilon 0.010
[3188.1] #2567: length 298, score 245, avg 230.8, epsilon 0.010
[3190.2] #2568: length 500, score 93, avg 229.2, epsilon 0.010
[3191.6] #2569: length 347, score 273, avg 229.5, epsilon 0.010
[3193.5] #2570: length 464, score 222, avg 229.0, epsilon 0.010
[3194.7] #2571: length 301, score 264, avg 229.8, epsilon 0.010
[3195.9] #2572: length 296, score 259, avg 230.1, epsilon 0.010
[3197.1] #2573: length 310, score 256, avg 230.3, epsilon 0.010
[3198.5] #2574: length 339, score 257, avg 230.5, epsilon 0.010
[3199.8] #2575: length 325, score 237, avg 230.3, epsilon 0.010
[3201.0] #2576: length 303, score 262, avg 230.4, epsilon 0.010
[3202.6] #2577: length 373, score 232, avg 230.2, epsilon 0.010
[3203.8] #2578: length 307, score 236, avg 231.6, epsilon 0.010
[3205.1] #2579: length 314, score 225, avg 231.7, epsilon 0.010
[3206.5] #2580: length 346, score 238, avg 231.2, epsilon 0.010
[3208.3] #2581: length 437, score 242, avg 231.8, epsilon 0.010
[3209.5] #2582: length 319, score 247, avg 231.9, epsilon 0.010
[3211.0] #2583: length 369, score 186, avg 231.6, epsilon 0.010
[3212.3] #2584: length 322, score 242, avg 231.7, epsilon 0.010
[3213.8] #2585: length 356, score 215, avg 231.4, epsilon 0.010
[3215.1] #2586: length 314, score 232, avg 231.2, epsilon 0.010
[3216.3] #2587: length 321, score 295, avg 232.0, epsilon 0.010
[3217.6] #2588: length 321, score 278, avg 233.6, epsilon 0.010
[3218.8] #2589: length 314, score 242, avg 233.9, epsilon 0.010
[3220.6] #2590: length 421, score 246, avg 233.9, epsilon 0.010
[3221.8] #2591: length 307, score 279, avg 234.7, epsilon 0.010
[3223.1] #2592: length 315, score 233, avg 234.5, epsilon 0.010
[3224.6] #2593: length 385, score 246, avg 235.9, epsilon 0.010
[3225.7] #2594: length 274, score 264, avg 236.5, epsilon 0.010
[3226.9] #2595: length 308, score 230, avg 236.6, epsilon 0.010
[3228.1] #2596: length 298, score 229, avg 236.3, epsilon 0.010
[3229.3] #2597: length 287, score 222, avg 236.7, epsilon 0.010
[3230.9] #2598: length 401, score 230, avg 237.7, epsilon 0.010
[3232.2] #2599: length 312, score 246, avg 237.4, epsilon 0.010
[3233.2] #2600: length 261, score 235, avg 236.9, epsilon 0.010
[3234.6] #2601: length 351, score 252, avg 236.4, epsilon 0.010
[3235.9] #2602: length 324, score 232, avg 237.0, epsilon 0.010
[3238.0] #2603: length 500, score 164, avg 236.1, epsilon 0.010
[3239.5] #2604: length 370, score 278, avg 236.2, epsilon 0.010
[3241.2] #2605: length 441, score 250, avg 237.3, epsilon 0.010
[3242.4] #2606: length 298, score 248, avg 237.0, epsilon 0.010
[3243.6] #2607: length 286, score 258, avg 236.9, epsilon 0.010
[3245.1] #2608: length 381, score 208, avg 236.4, epsilon 0.010
[3246.4] #2609: length 320, score 224, avg 236.1, epsilon 0.010
[3247.6] #2610: length 291, score 243, avg 237.2, epsilon 0.010
[3248.8] #2611: length 299, score 252, avg 237.2, epsilon 0.010
[3250.0] #2612: length 300, score 262, avg 237.1, epsilon 0.010
[3251.4] #2613: length 344, score 245, avg 236.8, epsilon 0.010
[3252.6] #2614: length 301, score 265, avg 237.2, epsilon 0.010
[3254.2] #2615: length 394, score 267, avg 237.3, epsilon 0.010
[3256.3] #2616: length 500, score 139, avg 236.3, epsilon 0.010
[3257.3] #2617: length 266, score 244, avg 236.1, epsilon 0.010
[3258.5] #2618: length 298, score 250, avg 236.7, epsilon 0.010
[3260.2] #2619: length 415, score 290, avg 239.7, epsilon 0.010
[3261.2] #2620: length 253, score 237, avg 239.5, epsilon 0.010
[3262.4] #2621: length 299, score 272, avg 239.7, epsilon 0.010
[3263.6] #2622: length 292, score 258, avg 239.6, epsilon 0.010
[3265.0] #2623: length 329, score 252, avg 239.8, epsilon 0.010
[3266.1] #2624: length 283, score 225, avg 239.4, epsilon 0.010
[3267.5] #2625: length 345, score 235, avg 239.3, epsilon 0.010
[3269.6] #2626: length 499, score 270, avg 241.9, epsilon 0.010
[3270.9] #2627: length 316, score 231, avg 241.4, epsilon 0.010
[3272.1] #2628: length 310, score 254, avg 241.3, epsilon 0.010
[3273.4] #2629: length 326, score 247, avg 241.2, epsilon 0.010
[3274.7] #2630: length 320, score 252, avg 241.3, epsilon 0.010
[3275.8] #2631: length 271, score 69, avg 239.3, epsilon 0.010
[3277.6] #2632: length 455, score 253, avg 239.6, epsilon 0.010
[3278.9] #2633: length 317, score 259, avg 239.7, epsilon 0.010
[3279.9] #2634: length 269, score 277, avg 240.0, epsilon 0.010
[3281.1] #2635: length 299, score 247, avg 239.9, epsilon 0.010
[3282.2] #2636: length 281, score 250, avg 239.5, epsilon 0.010
[3283.6] #2637: length 331, score 257, avg 239.5, epsilon 0.010
[3284.8] #2638: length 299, score 261, avg 239.5, epsilon 0.010
[3285.9] #2639: length 285, score 255, avg 239.3, epsilon 0.010
[3287.1] #2640: length 290, score 253, avg 239.7, epsilon 0.010
[3288.0] #2641: length 228, score -3, avg 237.0, epsilon 0.010
[3288.9] #2642: length 249, score 23, avg 234.3, epsilon 0.010
[3290.7] #2643: length 426, score 283, avg 234.7, epsilon 0.010
[3291.9] #2644: length 292, score 271, avg 236.0, epsilon 0.010
[3293.1] #2645: length 298, score 228, avg 235.7, epsilon 0.010
[3294.2] #2646: length 272, score 256, avg 236.0, epsilon 0.010
[3295.6] #2647: length 341, score 214, avg 236.8, epsilon 0.010
[3297.0] #2648: length 351, score 244, avg 236.7, epsilon 0.010
[3298.4] #2649: length 352, score 265, avg 236.8, epsilon 0.010
[3299.7] #2650: length 305, score 257, avg 236.4, epsilon 0.010
[3301.0] #2651: length 311, score 239, avg 236.1, epsilon 0.010
[3302.2] #2652: length 305, score 259, avg 236.2, epsilon 0.010
[3303.2] #2653: length 248, score 24, avg 233.6, epsilon 0.010
[3304.4] #2654: length 304, score 260, avg 233.7, epsilon 0.010
[3305.6] #2655: length 322, score 266, avg 233.9, epsilon 0.010
[3306.6] #2656: length 250, score 264, avg 234.2, epsilon 0.010
[3308.1] #2657: length 367, score 263, avg 234.5, epsilon 0.010
[3310.1] #2658: length 500, score 132, avg 233.1, epsilon 0.010
[3311.2] #2659: length 260, score 269, avg 234.6, epsilon 0.010
[3312.2] #2660: length 269, score 226, avg 234.7, epsilon 0.010
[3313.4] #2661: length 280, score 222, avg 234.5, epsilon 0.010
[3314.5] #2662: length 276, score 239, avg 234.3, epsilon 0.010
[3315.7] #2663: length 296, score 231, avg 234.3, epsilon 0.010
[3317.7] #2664: length 500, score 145, avg 233.9, epsilon 0.010
[3319.8] #2665: length 500, score 127, avg 232.7, epsilon 0.010
[3321.1] #2666: length 332, score 287, avg 233.1, epsilon 0.010
[3322.4] #2667: length 322, score 267, avg 233.3, epsilon 0.010
[3323.6] #2668: length 298, score 247, avg 234.9, epsilon 0.010
[3324.9] #2669: length 316, score 281, avg 235.0, epsilon 0.010
[3326.3] #2670: length 341, score 237, avg 235.1, epsilon 0.010
[3328.4] #2671: length 500, score 122, avg 233.7, epsilon 0.010
[3329.6] #2672: length 297, score 235, avg 233.4, epsilon 0.010
[3330.8] #2673: length 311, score 264, avg 233.5, epsilon 0.010
[3332.3] #2674: length 346, score 281, avg 233.8, epsilon 0.010
[3333.5] #2675: length 309, score 239, avg 233.8, epsilon 0.010
